ID Cliente;Nome Completo;CPF;E-mail;Estado;Data Nascimento;Telefone;Última Compra;Valor Compra;Status Cliente;registros_duplicados;email_valido;Telefone_valido;cpf_valido;data_nascimento_valida;ultima_compra_valida
175;Thales Caldeira;nan;caldeirarodrigo@ig.com.br;SE;04/04/1956;(51) 9651-5183;2024-12-20;245,31;Ativo;False;True;True;False;True;True
176;Amanda Melo;12479630552;bianca90@da.br;PI;28/05/1961;(31) 9840-4544;2025-01-29;3408,39;Ativo;False;False;True;True;True;True
177;Vitória Correia;nan;sophia69@bol.com.br;PR;22/05/2000;[INVÁLIDO] 08001599211;2024-11-17;3020,27;Inativo;False;True;False;False;True;True
178;Ian Monteiro;nan;alexandre52@ig.com.br;PI;18/04/1966;(31) 2891-3010;2025-05-20;2587,22;Inativo;False;True;True;False;True;True
179;Letícia Novaes;72584301644;joao-lucas37@hotmail.com;SC;29/09/1986;(61) 8920-7470;2024-08-19;2459,44;Bloqueado;False;True;True;True;True;True
180;Maria Clara Peixoto;70591234823;da-luznicole@freitas.br;PA;18/05/1965;(11) 4532-9553;2025-03-25;3446,46;Ativo;False;False;True;True;True;True
181;Milena Costela;12570863912;sabrinamoreira@mendes.br;BA;05/02/2004;nan;2025-03-26;2630,68;Bloqueado;False;False;False;True;True;True
182;Maria Eduarda Peixoto;20163945870;pda-costa@da.com;AC;11/04/1989;nan;2025-09-23;1582,19;Ativo;False;False;False;True;True;False
183;Ana Porto;47309561848;ajesus@goncalves.com;MS;13/04/2005;(81) 3112-7746;2025-02-16;2603,04;Bloqueado;False;False;True;True;True;True
184;João Vitor Da Mata;60539478148;nathan15@da.com;RO;21/09/1975;(21) 5227-0573;2025-03-01;3864,51;Bloqueado;True;False;True;True;True;True
185;Cecília Costa;05427631925;trodrigues@martins.br;PR;07/07/2002;(71) 2923-2887;2025-03-21;4911,66;Inativo;False;False;True;True;True;True
186;Enzo Alves;50619837268;maria-alicefarias@da.com;PE;22/05/1964;(11) 5750-8619;2024-11-01;2875,91;Bloqueado;False;False;True;True;True;True
187;Sarah Martins;83602157407;saraujo@costela.com;PB;27/01/1981;(41) 8234-0817;2025-05-25;1744,89;Inativo;False;False;True;True;True;True
188;Francisco Martins;02793614831;ana-clarapinto@yahoo.com.br;GO;26/05/1972;(81) 1888-9252;2024-11-12;3709,64;Ativo;False;True;True;True;True;True
189;Mirella Sales;17583409241;maria-fernanda42@hotmail.com;RS;22/09/1970;(61) 5478-0261;2025-08-06;3858,41;Ativo;False;True;True;True;True;True
190;Bianca Correia;38126407913;nicolecunha@farias.net;AL;06/08/2004;(11) 6978-4417;2024-09-19;1450,48;Inativo;False;False;True;True;True;True
191;Stella Cavalcanti;75820941667;alicia87@uol.com.br;SE;13/02/2006;(61) 3091-6980;2024-09-29;891,82;Ativo;False;True;True;True;True;True
192;Vitor Gabriel Gomes;nan;mendesana-vitoria@hotmail.com;CE;16/11/1963;(71) 6623-6198;2025-06-27;1461,55;Ativo;True;True;True;False;True;True
193;João Lucas Nascimento;05614273999;gmonteiro@uol.com.br;PA;08/01/1982;(31) 0003-4137;2025-07-21;4694,03;Bloqueado;False;True;True;True;True;True
194;Guilherme Da Cunha;39172650443;umelo@caldeira.com;AP;10/10/1947;(71) 7821-4453;2025-07-20;3958,02;Bloqueado;False;False;True;True;True;True
195;Maria Vitória Costela;60452183707;fazevedo@uol.com.br;AC;29/05/1957;(84) 6785-4226;2024-12-15;495,02;Ativo;False;True;True;True;True;True
196;Bruno Cardoso;502206;rezendenicole@castro.com;GO;10/04/1949;(31) 2576-4556;2025-01-27;76,95;Bloqueado;False;False;True;False;True;True
197;Emanuelly Freitas;05189726401;gporto@yahoo.com.br;AL;26/10/1961;(31) 8073-7228;2025-08-07;3853,81;Bloqueado;True;True;True;True;True;True
198;Davi Lucca Castro;06342758956;benicio62@costa.br;RR;25/10/1993;(61) 6376-4798;2025-06-14;3036,58;Inativo;False;False;True;True;True;True
199;Vicente Teixeira;31480627950;ana-sophiada-luz@ig.com.br;CE;06/10/1962;(71) 5381-1792;2025-03-31;3941,11;Bloqueado;False;True;True;True;True;True
200;Evelyn Souza;93617025803;fcardoso@hotmail.com;GO;28/03/1989;(41) 2647-4663;2025-01-09;766,26;Inativo;False;True;True;True;True;True
201;Thiago Freitas;85267091359;jbarros@nunes.br;PR;28/11/1980;(50) 0419-0360;2024-10-30;677,08;Inativo;False;False;True;True;True;True
202;Joana Fogaça;nan;da-costaotavio@uol.com.br;MG;17/12/1963;(61) 5511-8355;2024-12-12;3734,11;Bloqueado;False;True;True;False;True;True
203;Maria Da Mota;89702461502;joanacavalcanti@hotmail.com;ES;06/05/1981;(81) 8246-5694;2025-04-01;1449,71;Ativo;False;True;True;True;True;True
204;Nicolas Da Rosa;75196284346;otavioribeiro@cavalcanti.br;MG;21/03/1962;(11) 1753-6068;2025-05-30;4535,7;Inativo;False;False;True;True;True;True
205;Luiz Gustavo Souza;25190847667;da-luzlivia@yahoo.com.br;SE;21/08/1954;(84) 1495-2346;2025-01-06;654,19;Ativo;False;True;True;True;True;True
206;Olivia Costela;01876294396;marcela01@barros.net;SP;21/11/1994;(31) 2442-5098;2024-09-16;2313,91;Ativo;False;False;True;True;True;True
207;Luiz Miguel Farias;56730481226;santoslaura@uol.com.br;PB;19/01/1992;(11) 9201-0666;2025-04-18;97,92;Ativo;False;True;True;True;True;True
208;Pietro Gonçalves;38901724588;clara64@gmail.com;RS;15/02/2004;nan;2024-12-13;2708,0;Ativo;False;True;False;True;True;True
209;Letícia Teixeira;93127450699;heloisa39@hotmail.com;MT;31/01/1986;(11) 2507-9701;2025-02-06;1199,78;Ativo;False;True;True;True;True;True
210;Maria Peixoto;57824390683;costacatarina@santos.org;AL;03/07/1975;[INVÁLIDO] 09001569116;2025-07-14;3400,18;Bloqueado;False;False;False;True;True;True
211;Fernando Azevedo;79053162895;miguelmartins@ribeiro.com;AL;10/05/1954;(61) 6713-9009;2024-11-12;1894,77;Bloqueado;False;False;True;True;True;True
212;Ana Clara Teixeira;01723495832;nunesmelissa@ferreira.br;PB;17/04/1984;(51) 4299-2386;2024-12-30;2795,29;Ativo;False;False;True;True;True;True
213;Noah Cardoso;91756238030;dsilveira@yahoo.com.br;CE;01/05/1992;(21) 2063-6915;2024-08-11;276,65;Inativo;False;True;True;True;True;True
214;Felipe Cavalcanti;86295341098;melissarocha@rocha.br;MA;07/04/1971;(61) 0382-6003;2024-12-13;4349,98;Inativo;False;False;True;True;True;True
215;Davi Peixoto;93574826010;lorenzopires@ig.com.br;MT;28/03/1945;(81) 4392-9523;2024-09-27;3484,22;Bloqueado;False;True;True;True;True;True
216;Bárbara Pinto;71524896373;breno26@bol.com.br;AP;18/03/1954;(71) 2971-0669;2025-02-10;2573,83;Inativo;False;True;True;True;True;True
217;Caio Aragão;20834976510;isabellycavalcanti@hotmail.com;PA;05/09/1949;(41) 2448-3032;2025-10-06;4323,14;Bloqueado;False;True;True;True;True;False
218;Luiz Miguel Barbosa;37285160903;mnovaes@ig.com.br;MG;19/06/1965;(71) 0917-4912;2024-09-18;4170,15;Inativo;False;True;True;True;True;True
219;Caio Sales;51896704220;joaonunes@ig.com.br;MA;17/09/1960;[INVÁLIDO] 08003272739;2025-07-06;3669,21;Inativo;False;True;False;True;True;True
220;Luiz Henrique Da Cunha;79148526002;alice14@gmail.com;PR;22/04/1962;nan;2025-09-07;4236,55;Bloqueado;False;True;False;True;True;True
221;Ana Laura Aragão;nan;joao-miguelcunha@ig.com.br;DF;13/02/2003;(51) 8874-0862;2025-02-28;2290,93;Ativo;False;True;True;False;True;True
222;Ana Luiza Cardoso;21849360570;luiz-gustavorezende@oliveira.br;RO;31/11/1985;(71) 4994-9651;2025-08-30;2656,5;Inativo;False;False;True;True;False;True
223;Diego Da Luz;81627453946;emanuelly40@uol.com.br;SE;28/08/1958;(21) 2066-2374;2025-03-06;2631,44;Ativo;False;True;True;True;True;True
224;João Gabriel Azevedo;45821679346;fernandodias@ig.com.br;MG;25/12/1966;(41) 4369-6154;2025-01-26;4951,36;Ativo;True;True;True;True;True;True
225;Brenda Ramos;30274869500;wda-cruz@gmail.com;GO;29/01/1955;(41) 4780-8823;2024-08-18;2390,51;Bloqueado;False;True;True;True;True;True
226;Pedro Henrique Castro;76138250940;nicolas36@gmail.com;BA;31/07/2001;(61) 5398-2655;2025-02-17;2650,23;Ativo;False;True;True;True;True;True
227;Daniel Barbosa;93806572186;calebe40@uol.com.br;MS;09/02/1984;(61) 9037-1446;2024-11-22;2724,29;Bloqueado;False;True;True;True;True;True
228;Igor Dias;68492750111;pramos@uol.com.br;MG;12/05/1965;(41) 9265-4574;2025-06-16;403,15;Ativo;False;True;True;True;True;True
229;Carolina Nascimento;20936187450;benjaminribeiro@yahoo.com.br;AP;01/06/1966;(11) 4797-8188;2024-09-25;3452,77;Ativo;False;True;True;True;True;True
230;Maria Eduarda Barbosa;05972463865;castrolais@castro.net;RO;26/12/1992;[INVÁLIDO] 09000418528;2024-12-06;1995,58;Inativo;False;False;False;True;True;True
231;Thomas Fogaça;82951360460;igorlopes@porto.br;RO;17/09/1980;(51) 0193-9382;2025-06-01;3310,15;Ativo;False;False;True;True;True;True
232;João Felipe Da Mota;08346917287;rebeca21@hotmail.com;RO;25/10/1990;(51) 6115-6215;2024-10-19;1960,32;Inativo;False;True;True;True;True;True
233;Guilherme Lima;nan;raquel73@bol.com.br;SP;13/02/1965;nan;2025-01-01;2255,24;Bloqueado;False;True;False;False;True;True
234;Vitor Gabriel Nascimento;18576203995;castrolevi@ig.com.br;RN;31/07/1986;(61) 4987-5109;2025-10-12;2080,77;Ativo;False;True;True;True;True;False
235;Evelyn Azevedo;80916753212;enzo57@bol.com.br;PE;26/10/1961;(41) 1059-8089;2025-01-30;1356,67;Ativo;False;True;True;True;True;True
236;Cecília Duarte;63042197840;nuneslorena@yahoo.com.br;RR;07/03/1950;[INVÁLIDO] 03001579636;2025-02-22;2977,16;Ativo;False;True;False;True;True;True
237;Diego Viana;514913;barroscarolina@ig.com.br;PR;28/10/1991;(31) 8273-5462;2025-06-03;4081,07;Bloqueado;False;True;True;False;True;True
238;João Miguel Rodrigues;76205948176;danielacosta@ig.com.br;AP;20/06/1990;(51) 0688-0442;2024-12-15;1471,41;Bloqueado;False;True;True;True;True;True
239;Vitor Hugo Cardoso;54723681973;ana-beatriz23@ig.com.br;RS;18/07/1995;(31) 0187-9954;2025-05-24;1015,0;Bloqueado;False;True;True;True;True;True
240;Fernando Da Costa;862538;joao-gabriel78@hotmail.com;AL;22/09/1978;[INVÁLIDO] 08002059336;2024-09-09;4098,45;Inativo;False;True;False;False;True;True
241;Felipe Da Conceição;65431270826;carvalhoyago@hotmail.com;AL;16/12/1950;(81) 4345-3912;2024-09-11;2997,71;Bloqueado;False;True;True;True;True;True
242;Melissa Ramos;06175489357;teixeiraluna@rodrigues.br;AM;15/08/2003;(31) 0819-6466;2024-11-20;2693,79;Bloqueado;False;False;True;True;True;True
243;Marina Araújo;40586793100;lorenzorocha@fernandes.br;MS;03/12/1993;(61) 9146-7957;2024-09-28;3240,78;Inativo;False;False;True;True;True;True
244;Heitor Da Costa;371306;vianadavi@uol.com.br;PE;19/10/1947;(51) 4465-5994;2024-09-20;1883,12;Inativo;False;True;True;False;True;True
245;Arthur Melo;10857943693;pda-conceicao@castro.br;AM;24/03/2006;(51) 9203-4219;2025-03-06;598,03;Bloqueado;False;False;True;True;True;True
246;Diego Gonçalves;27683509159;ucunha@hotmail.com;GO;28/10/1992;(21) 6572-2910;2024-12-21;1608,17;Inativo;True;True;True;True;True;True
247;Guilherme Cunha;459743;costelaraul@hotmail.com;GO;21/03/2005;(21) 7307-6501;2024-08-13;888,78;Ativo;False;True;True;False;True;True
248;Juliana Azevedo;15280496324;dfogaca@lopes.br;PE;26/12/1967;(31) 4690-3418;2025-04-03;3692,19;Ativo;False;False;True;True;True;True
249;Anthony Da Paz;325230;barbosathiago@silveira.com;MT;07/12/1961;nan;2024-11-11;4362,46;Ativo;False;False;False;False;True;True
250;Luna Cavalcanti;49601587357;cavalcantidavi@pinto.br;ES;15/02/1982;[INVÁLIDO] 08009725664;2025-02-27;1974,87;Ativo;False;False;False;True;True;True
251;Beatriz Moraes;51029473897;wnunes@ig.com.br;AL;08/01/1996;(50) 0145-5714;2024-12-22;687,06;Ativo;False;True;True;True;True;True
252;Renan Moraes;19580437297;icastro@mendes.br;TO;08/04/1961;(84) 5159-2788;2025-05-04;2443,62;Bloqueado;False;False;True;True;True;True
253;Leandro Da Mota;32846970122;moreirahenrique@ig.com.br;AM;28/04/2005;(51) 5030-8711;2025-03-19;286,98;Inativo;False;True;True;True;True;True
254;Emanuella Oliveira;90351426833;brenoalmeida@gomes.com;AP;27/06/1964;[INVÁLIDO] 03006859554;2025-03-17;3556,51;Inativo;False;False;False;True;True;True
255;Evelyn Vieira;nan;evelyn@;PA;27/02/1997;(84) 0802-6946;2024-11-19;857,68;Inativo;False;False;True;False;True;True
256;Kaique Gomes;19236850740;miguel93@pereira.br;PI;19/01/1968;(41) 4232-3268;2025-04-04;2719,38;Ativo;False;False;True;True;True;True
257;Kamilly Costela;72094586383;zmoreira@ig.com.br;PB;01/03/1959;(21) 9187-2552;2025-04-18;180,51;Inativo;False;True;True;True;True;True
258;Breno Barros;54087239683;melissa95@bol.com.br;AL;06/11/1972;(61) 1280-2767;2025-08-01;1766,14;Bloqueado;False;True;True;True;True;True
259;Amanda Lima;38217506930;souzaisaac@gmail.com;MG;17/04/1946;(61) 8451-8480;2025-02-18;2992,35;Ativo;False;True;True;True;True;True
260;Gustavo Moraes;12708536940;almeidacatarina@uol.com.br;MG;22/09/1952;(41) 2955-4974;2025-07-26;4814,6;Inativo;False;True;True;True;True;True
261;Alícia Azevedo;80923514732;rochalucca@uol.com.br;GO;22/12/1990;(41) 1793-1752;2025-01-13;3812,14;Bloqueado;False;True;True;True;True;True
262;Pedro Henrique Costa;08174965211;caldeiraluiz-felipe@yahoo.com.br;SE;07/09/1979;(84) 5766-7152;2025-03-11;2026,2;Bloqueado;False;True;True;True;True;True
263;Matheus Cardoso;90732841631;maria-ceciliamoura@ig.com.br;BA;31/11/1985;(11) 4836-2192;2025-04-14;3660,04;Inativo;False;True;True;True;False;True
264;Júlia Aragão;36274198555;fcaldeira@uol.com.br;MA;08/07/1962;(41) 3034-8435;2025-05-22;1627,87;Inativo;False;True;True;True;True;True
265;Mariane Alves;71385420979;danielcunha@moreira.org;ES;18/12/1988;nan;2025-02-28;3923,77;Inativo;False;False;False;True;True;True
266;Luiz Gustavo Porto;40571839223;maria-luizada-costa@gomes.br;MT;10/08/1992;(61) 8477-7679;2025-01-13;4413,1;Inativo;False;False;True;True;True;True
267;Rafael Rezende;30156792877;andreda-mota@hotmail.com;PE;09/10/1958;(11) 3779-1716;2024-11-27;1993,78;Inativo;False;True;True;True;True;True
268;Laura Costela;04356179234;fda-cruz@uol.com.br;PB;08/01/1953;nan;2025-07-17;2606,83;Inativo;False;True;False;True;True;True
269;Maria Eduarda Barbosa;48102756985;alexia64@gmail.com;MA;10/08/1954;nan;2025-02-14;3659,2;Ativo;False;True;False;True;True;True
270;Igor Gonçalves;45897321060;thales39@uol.com.br;MA;08/05/1960;(31) 7317-8573;2025-07-16;360,69;Bloqueado;False;True;True;True;True;True
271;Elisa Dias;43612957007;barrosenzo@ribeiro.net;MA;29/08/1985;(41) 5072-0370;2025-03-04;4302,61;Ativo;False;False;True;True;True;True
272;Maria Luiza Moreira;27315904832;leandrocostela@yahoo.com.br;MT;08/08/1969;(51) 1437-7899;2024-08-19;3230,21;Ativo;False;True;True;True;True;True
273;Thomas Martins;24037581914;araujobryan@alves.net;MA;12/11/1992;(84) 8812-4711;2024-11-09;2598,39;Bloqueado;False;False;True;True;True;True
274;Caio Da Mata;75238946074;da-pazvitoria@yahoo.com.br;SC;01/04/1965;(41) 2359-9361;2025-06-03;3197,65;Ativo;False;True;True;True;True;True
275;Bryan Rodrigues;28631704903;heitor15@gmail.com;MT;09/12/1960;(81) 2377-4055;2024-09-17;3421,05;Inativo;False;True;True;True;True;True
276;Júlia Costa;170813;júlia@;AP;30/08/1961;(61) 0623-7555;2025-01-28;1446,71;Bloqueado;False;False;True;False;True;True
277;Emanuella Dias;26514079334;ana-clara33@bol.com.br;TO;01/03/1978;[INVÁLIDO] 08004349336;2025-03-18;2566,3;Ativo;False;True;False;True;True;True
278;Noah Gonçalves;45276189030;mouracalebe@yahoo.com.br;AP;25/11/1945;(84) 6159-9609;2025-06-21;2198,68;Ativo;False;True;True;True;True;True
279;Rodrigo Novaes;nan;da-pazguilherme@hotmail.com;GO;29/08/1971;(21) 8152-3648;2024-10-20;3708,48;Ativo;False;True;True;False;True;True
280;Marcelo Ramos;620526;caroline11@bol.com.br;DF;19/12/1963;(51) 8129-6725;2024-11-30;652,11;Inativo;True;True;True;False;True;True
281;Lucas Gabriel Mendes;58407329150;lsales@aragao.com;AM;30/09/1959;(84) 5905-0889;2024-12-30;3145,11;Inativo;False;False;True;True;True;True
282;Camila Rocha;59274810601;joao-lucascosta@uol.com.br;RO;02/03/1991;nan;2025-07-02;3619,44;Ativo;False;True;False;True;True;True
283;Pietro Martins;nan;laisalmeida@gmail.com;PR;11/04/1996;(61) 8522-8447;2025-01-10;911,23;Ativo;False;True;True;False;True;True
284;Lorenzo Da Costa;76981542382;acastro@yahoo.com.br;AM;08/02/1956;(81) 6366-2954;2025-02-26;407,88;Inativo;False;True;True;True;True;True
285;Lucca Duarte;41308679548;caldeirastephany@hotmail.com;PR;04/11/2005;(81) 8935-3387;2024-08-14;4332,84;Inativo;False;True;True;True;True;True
286;Luna Cavalcanti;310418;ana-claraazevedo@yahoo.com.br;RJ;15/09/1951;(41) 7009-0977;2025-01-19;4859,85;Ativo;False;True;True;False;True;True
287;Igor Farias;83971265030;ealves@ig.com.br;RN;03/12/1968;(84) 3793-1522;2024-11-26;3473,43;Ativo;False;True;True;True;True;True
288;Ana Beatriz Moreira;nan;cardosoluiza@fernandes.br;BA;07/05/1952;nan;2025-01-06;1206,07;Inativo;False;False;False;False;True;True
289;Cauê Aragão;07842169594;zpires@yahoo.com.br;MS;06/05/2007;(81) 5307-9358;2025-02-09;4479,98;Inativo;False;True;True;True;True;True
290;Emilly Pereira;nan;laurapeixoto@da.com;PI;15/02/2000;nan;2025-06-03;2186,21;Ativo;False;False;False;False;True;True
291;Mariane Santos;89621750458;joao-migueldias@bol.com.br;RO;15/08/1993;(81) 2884-5107;2024-08-28;391,94;Ativo;False;True;True;True;True;True
292;Levi Freitas;08392471504;maria-ceciliagomes@yahoo.com.br;RN;26/02/1986;nan;2025-03-02;3856,28;Inativo;True;True;False;True;True;True
293;Pietro Gomes;79356012830;ufreitas@bol.com.br;PR;21/10/1966;(84) 6090-4415;2025-09-05;4182,91;Inativo;False;True;True;True;True;True
294;Giovanna Moraes;79623041896;costelajoao-miguel@hotmail.com;SP;19/10/1991;[INVÁLIDO] 08000279497;2025-08-07;4761,44;Inativo;False;True;False;True;True;True
295;Beatriz Pires;18903572432;epires@yahoo.com.br;AL;02/09/1970;nan;2025-07-14;1126,99;Ativo;False;True;False;True;True;True
296;Luiz Henrique Alves;12506379886;brunateixeira@gmail.com;PI;11/06/1960;(11) 0105-0096;2025-10-21;341,07;Bloqueado;False;True;True;True;True;False
297;Laís Sales;40597362106;lda-rocha@yahoo.com.br;GO;10/01/1982;(41) 0999-8038;2025-05-02;2877,94;Bloqueado;False;True;True;True;True;True
298;Isabella Melo;nan;ana-sophiabarbosa@uol.com.br;AC;25/04/1947;(41) 3783-3601;2024-08-25;4419,45;Ativo;False;True;True;False;True;True
299;Cauã Vieira;64980732178;crezende@hotmail.com;MS;23/05/1965;nan;2024-08-12;2107,79;Bloqueado;False;True;False;True;True;True
300;Manuela Farias;91480263796;karagao@uol.com.br;MT;10/02/1985;(81) 9321-1449;2025-05-23;2731,7;Inativo;False;True;True;True;True;True
301;Cauê Fogaça;65821940702;barbarajesus@yahoo.com.br;AM;28/11/1960;nan;2025-02-22;1419,04;Inativo;False;True;False;True;True;True
302;João Miguel Da Mota;01368542905;duartemaysa@hotmail.com;AP;08/05/1995;(84) 2570-7514;2025-05-27;4587,95;Ativo;False;True;True;True;True;True
303;Sofia Cardoso;64320179552;joao-felipeferreira@goncalves.org;SC;16/04/1945;(21) 2811-6188;2025-03-01;1198,02;Inativo;False;False;True;True;True;True
304;Bernardo Silveira;15823409788;bernardo@;AC;15/02/1983;(81) 7072-7296;2024-11-21;957,4;Inativo;False;False;True;True;True;True
305;Bruna Alves;158896;ncaldeira@hotmail.com;SC;17/07/1996;nan;2024-12-11;1023,29;Ativo;False;True;False;False;True;True
306;Stella Moura;19073852668;danilo22@gmail.com;AL;19/02/1969;(31) 1026-9354;2024-09-20;572,38;Bloqueado;False;True;True;True;True;True
307;Diego Moura;35420876965;ana-luizajesus@uol.com.br;SE;11/02/1965;(21) 1247-6763;2025-05-17;804,37;Inativo;False;True;True;True;True;True
308;Antônio Costela;25694130707;ssouza@monteiro.com;MT;09/09/1975;(31) 3079-7969;2025-01-28;1131,72;Bloqueado;False;False;True;True;True;True
309;Stella Lopes;03681275408;bryanpeixoto@gmail.com;PB;31/11/1985;(31) 0611-1216;2024-10-15;4256,77;Bloqueado;False;True;True;True;False;True
310;Ana Araújo;87439621069;agathada-cruz@teixeira.com;SP;10/11/1961;(21) 3648-2084;2024-09-25;3731,81;Ativo;False;False;True;True;True;True
311;Clara Rezende;96270834104;luiz-felipefogaca@costela.com;DF;19/08/1992;(84) 6088-7240;2024-09-07;76,75;Ativo;False;False;True;True;True;True
312;Milena Cardoso;nan;gustavo-henrique28@yahoo.com.br;ES;31/11/1985;(61) 8178-8238;2025-05-02;4846,13;Inativo;False;True;True;False;False;True
313;Enrico Da Rosa;89204316713;ana-lauraoliveira@bol.com.br;ES;09/10/1972;(41) 0102-9223;2025-06-14;830,03;Ativo;False;True;True;True;True;True
314;Pedro Henrique Da Paz;nan;pedro@;PE;21/12/1954;(21) 8660-2113;2025-07-11;821,3;Ativo;False;False;True;False;True;True
315;Heitor Viana;56139804205;ana-carolina22@uol.com.br;AM;31/08/1989;nan;2024-11-14;841,69;Inativo;False;True;False;True;True;True
316;Bianca Costela;95723841041;clara58@nunes.net;ES;18/10/1972;(31) 5044-6162;2025-06-02;1421,98;Ativo;False;False;True;True;True;True
317;Ana Carolina Cavalcanti;93012486542;ycardoso@ribeiro.com;SP;31/11/1985;nan;2025-02-05;3132,95;Inativo;False;False;False;True;False;True
318;Luiz Felipe Pinto;nan;marcos-vinicius69@da.br;AL;26/10/1982;(11) 1009-6870;2024-10-28;1999,39;Inativo;False;False;True;False;True;True
319;Raquel Oliveira;54178902601;claricemelo@souza.org;SE;29/09/1981;(21) 4365-3715;2025-10-10;2209,91;Inativo;False;False;True;True;True;False
320;Davi Da Mota;80346927510;moreiraraquel@nunes.com;GO;06/11/1997;(31) 7923-1487;2025-02-15;4854,11;Bloqueado;False;False;True;True;True;True
