ID Cliente,Nome Completo,CPF,E-mail,Estado,Data Nascimento,Telefone,Última Compra,Valor Compra,Status Cliente
199,Sr. Vicente Teixeira,314.806.279-50,ana-sophiada-luz@ig.com.br,CE,06/10/1962,+55 71 5381-1792,2025-03-31,3941.11,Bloqueado
200,Evelyn Souza,936.170.258-03,fcardoso@hotmail.com,GO,28/03/1989,+55 41 2647 4663,2025-01-09,766.26,Inativo
201,Thiago Freitas,852.670.913-59,jbarros@nunes.br,PR,28/11/1980,0500 419 0360,2024-10-30,677.08,Inativo
202,Joana Fogaça,,da-costaotavio@uol.com.br,MG,17/12/1963,+55 (061) 5511 8355,2024-12-12,3734.11,Bloqueado
203,Maria da Mota,897.024.615-02,joanacavalcanti@hotmail.com,ES,06/05/1981,(081) 8246-5694,2025-04-01,1449.71,Ativo
204,Nicolas da Rosa,751.962.843-46,otavioribeiro@cavalcanti.br,MG,21/03/1962,+55 (011) 1753-6068,2025-05-30,4535.7,Inativo
205,Luiz Gustavo Souza,251.908.476-67,da-luzlivia@yahoo.com.br,SE,21/08/1954,+55 (084) 1495-2346,2025-01-06,654.19,Ativo
206,Olivia Costela,018.762.943-96,marcela01@barros.net,SP,21/11/1994,+55 31 2442-5098,2024-09-16,2313.91,Ativo
207,Dr. Luiz Miguel Farias,567.304.812-26,santoslaura@uol.com.br,PB,19/01/1992,(011) 9201 0666,2025-04-18,97.92,Ativo
208,Pietro Gonçalves,389.017.245-88,clara64@gmail.com,RS,15/02/2004,,2024-12-13,2708.0,Ativo
209,Letícia Teixeira,931.274.506-99,heloisa39@hotmail.com,MT,31/01/1986,(011) 2507 9701,2025-02-06,1199.78,Ativo
210,Maria Peixoto,578.243.906-83,costacatarina@santos.org,AL,03/07/1975,0900 156 9116,2025-07-14,3400.18,Bloqueado
211,Sr. Fernando Azevedo,790.531.628-95,miguelmartins@ribeiro.com,AL,10/05/1954,(061) 6713-9009,2024-11-12,1894.77,Bloqueado
212,Ana Clara Teixeira,017.234.958-32,nunesmelissa@ferreira.br,PB,17/04/1984,+55 51 4299 2386,2024-12-30,2795.29,Ativo
213,Noah Cardoso,917.562.380-30,dsilveira@yahoo.com.br,CE,01/05/1992,+55 (021) 2063-6915,2024-08-11,276.65,Inativo
214,Felipe Cavalcanti,862.953.410-98,melissarocha@rocha.br,MA,07/04/1971,+55 (061) 0382-6003,2024-12-13,4349.98,Inativo
215,Sr. Davi Peixoto,935.748.260-10,lorenzopires@ig.com.br,MT,28/03/1945,+55 81 4392-9523,2024-09-27,3484.22,Bloqueado
216,Bárbara Pinto,715.248.963-73,breno26@bol.com.br,AP,18/03/1954,71 2971 0669,2025-02-10,2573.83,Inativo
217,Sr. Caio Aragão,208.349.765-10,isabellycavalcanti@hotmail.com,PA,05/09/1949,+55 (041) 2448-3032,2025-10-06,4323.14,Bloqueado
218,Luiz Miguel Barbosa,372.851.609-03,mnovaes@ig.com.br,MG,19/06/1965,71 0917 4912,2024-09-18,4170.15,Inativo
219,Caio Sales,518.967.042-20,joaonunes@ig.com.br,MA,17/09/1960,0800 327 2739,2025-07-06,3669.21,Inativo
220,Luiz Henrique da Cunha,791.485.260-02,alice14@gmail.com,PR,22/04/1962,,2025-09-07,4236.55,Bloqueado
221,ANA LAURA ARAGÃO,,joao-miguelcunha@ig.com.br,DF,13/02/2003,51 8874 0862,2025-02-28,2290.93,Ativo
222,Ana Luiza Cardoso,218.493.605-70,luiz-gustavorezende@oliveira.br,RO,31/11/1985,71 4994-9651,2025-08-30,2656.5,Inativo
223,Diego da Luz,816.274.539-46,emanuelly40@uol.com.br,SE,28/08/1958,+55 21 2066 2374,2025-03-06,2631.44,Ativo
224,Dr. João Gabriel Azevedo,458.216.793-46,fernandodias@ig.com.br,MG,25/12/1966,(041) 4369-6154,2025-01-26,4951.36,Ativo
225,Brenda Ramos,302.748.695-00,wda-cruz@gmail.com,GO,29/01/1955,+55 (041) 4780 8823,2024-08-18,2390.51,Bloqueado
226,PEDRO HENRIQUE CASTRO,761.382.509-40,nicolas36@gmail.com,BA,31/07/2001,+55 (061) 5398 2655,2025-02-17,2650.23,Ativo
227,Daniel Barbosa,938.065.721-86,calebe40@uol.com.br,MS,09/02/1984,(061) 9037 1446,2024-11-22,2724.29,Bloqueado
228,IGOR DIAS,684.927.501-11,pramos@uol.com.br,MG,12/05/1965,(041) 9265 4574,2025-06-16,403.15,Ativo
229,Carolina Nascimento,209.361.874-50,benjaminribeiro@yahoo.com.br,AP,01/06/1966,+55 (011) 4797-8188,2024-09-25,3452.77,Ativo
230,Maria Eduarda Barbosa,059.724.638-65,castrolais@castro.net,RO,26/12/1992,0900 041 8528,2024-12-06,1995.58,Inativo
231,THOMAS FOGAÇA,829.513.604-60,igorlopes@porto.br,RO,17/09/1980,+55 (051) 0193-9382,2025-06-01,3310.15,Ativo
232,João Felipe da Mota,083.469.172-87,rebeca21@hotmail.com,RO,25/10/1990,51 6115 6215,2024-10-19,1960.32,Inativo
233,Guilherme Lima,,raquel73@bol.com.br,SP,13/02/1965,,2025-01-01,2255.24,Bloqueado
234,Dr. Vitor Gabriel Nascimento,185.762.039-95,castrolevi@ig.com.br,RN,31/07/1986,+55 61 4987-5109,2025-10-12,2080.77,Ativo
235,Evelyn Azevedo,809.167.532-12,enzo57@bol.com.br,PE,26/10/1961,(041) 1059-8089,2025-01-30,1356.67,Ativo
236,Cecília Duarte,630.421.978-40,nuneslorena@yahoo.com.br,RR,07/03/1950,0300-157-9636,2025-02-22,2977.16,Ativo
237,Diego Viana,514913,barroscarolina@ig.com.br,PR,28/10/1991,+55 (031) 8273 5462,2025-06-03,4081.07,Bloqueado
238,João Miguel Rodrigues,762.059.481-76,danielacosta@ig.com.br,AP,20/06/1990,(051) 0688-0442,2024-12-15,1471.41,Bloqueado
239,Vitor Hugo Cardoso,547.236.819-73,ana-beatriz23@ig.com.br,RS,18/07/1995,(031) 0187-9954,2025-05-24,1015.0,Bloqueado
240,Sr. Fernando da Costa,862538,joao-gabriel78@hotmail.com,AL,22/09/1978,0800-205-9336,2024-09-09,4098.45,Inativo
241,Felipe da Conceição,654.312.708-26,carvalhoyago@hotmail.com,AL,16/12/1950,+55 (081) 4345 3912,2024-09-11,2997.71,Bloqueado
242,Melissa Ramos,061.754.893-57,teixeiraluna@rodrigues.br,AM,15/08/2003,31 0819-6466,2024-11-20,2693.79,Bloqueado
243,Marina Araújo,405.867.931-00,lorenzorocha@fernandes.br,MS,03/12/1993,61 9146 7957,2024-09-28,3240.78,Inativo
244,Heitor da Costa,371306,vianadavi@uol.com.br,PE,19/10/1947,51 4465 5994,2024-09-20,1883.12,Inativo
245,Arthur Melo,108.579.436-93,pda-conceicao@castro.br,Amazonas,24/03/2006,51 9203 4219,2025-03-06,598.03,Bloqueado
246,Diego Gonçalves,276.835.091-59,ucunha@hotmail.com,GO,28/10/1992,+55 (021) 6572-2910,2024-12-21,1608.17,Inativo
247,GUILHERME CUNHA,459743,costelaraul@hotmail.com,GO,21/03/2005,21 7307 6501,2024-08-13,888.78,Ativo
248,Juliana Azevedo,152.804.963-24,dfogaca@lopes.br,PE,26/12/1967,(031) 4690 3418,2025-04-03,3692.19,Ativo
249,Anthony da Paz,325230,barbosathiago@silveira.com,MT,07/12/1961,,2024-11-11,4362.46,Ativo
250,Luna Cavalcanti,496.015.873-57,cavalcantidavi@pinto.br,ES,15/02/1982,0800-972-5664,2025-02-27,1974.87,Ativo
251,Beatriz Moraes,510.294.738-97,wnunes@ig.com.br,AL,08/01/1996,0500 145 5714,2024-12-22,687.06,Ativo
252,Renan Moraes,195.804.372-97,icastro@mendes.br,TO,08/04/1961,84 5159 2788,2025-05-04,2443.62,Bloqueado
253,Sr. Leandro da Mota,328.469.701-22,moreirahenrique@ig.com.br,AM,28/04/2005,(051) 5030-8711,2025-03-19,286.98,Inativo
254,Emanuella Oliveira,903.514.268-33,brenoalmeida@gomes.com,AP,27/06/1964,0300 685 9554,2025-03-17,3556.51,Inativo
255,Evelyn Vieira,,evelyn@,PA,27/02/1997,84 0802 6946,2024-11-19,857.68,Inativo
256,Dr. Kaique Gomes,192.368.507-40,miguel93@pereira.br,PI,19/01/1968,(041) 4232 3268,2025-04-04,2719.38,Ativo
257,Kamilly Costela,720.945.863-83,zmoreira@ig.com.br,PB,01/03/1959,+55 21 9187-2552,2025-04-18,180.51,Inativo
258,Breno Barros,540.872.396-83,melissa95@bol.com.br,AL,06/11/1972,61 1280 2767,2025-08-01,1766.14,Bloqueado
259,Amanda Lima,382.175.069-30,souzaisaac@gmail.com,MG,17/04/1946,+55 61 8451-8480,2025-02-18,2992.35,Ativo
260,Gustavo Moraes,127.085.369-40,almeidacatarina@uol.com.br,MG,22/09/1952,+55 (041) 2955-4974,2025-07-26,4814.6,Inativo
261,Dra. Alícia Azevedo,809.235.147-32,rochalucca@uol.com.br,GO,22/12/1990,+55 (041) 1793-1752,2025-01-13,3812.14,Bloqueado
262,Pedro Henrique Costa,081.749.652-11,caldeiraluiz-felipe@yahoo.com.br,SE,07/09/1979,(084) 5766 7152,2025-03-11,2026.2,Bloqueado
263,Sr. Matheus Cardoso,907.328.416-31,maria-ceciliamoura@ig.com.br,BA,31/11/1985,(011) 4836-2192,2025-04-14,3660.04,Inativo
264,Júlia Aragão,362.741.985-55,fcaldeira@uol.com.br,MA,08/07/1962,+55 (041) 3034 8435,2025-05-22,1627.87,Inativo
265,Mariane Alves,713.854.209-79,danielcunha@moreira.org,ES,18/12/1988,,2025-02-28,3923.77,Inativo
266,LUIZ GUSTAVO PORTO,405.718.392-23,maria-luizada-costa@gomes.br,MT,10/08/1992,+55 61 8477 7679,2025-01-13,4413.1,Inativo
267,Rafael Rezende,301.567.928-77,andreda-mota@hotmail.com,PE,09/10/1958,11 3779-1716,2024-11-27,1993.78,Inativo
268,Laura Costela,043.561.792-34,fda-cruz@uol.com.br,PB,08/01/1953,,2025-07-17,2606.83,Inativo
269,MARIA EDUARDA BARBOSA,481.027.569-85,alexia64@gmail.com,MA,10/08/1954,,2025-02-14,3659.2,Ativo
270,Igor Gonçalves,458.973.210-60,thales39@uol.com.br,MA,08/05/1960,+55 31 7317-8573,2025-07-16,360.69,Bloqueado
271,ELISA DIAS,436.129.570-07,barrosenzo@ribeiro.net,MA,29/08/1985,+55 41 5072-0370,2025-03-04,4302.61,Ativo
272,Maria Luiza Moreira,273.159.048-32,leandrocostela@yahoo.com.br,MT,08/08/1969,(051) 1437-7899,2024-08-19,3230.21,Ativo
273,Dr. Thomas Martins,240.375.819-14,araujobryan@alves.net,MA,12/11/1992,84 8812-4711,2024-11-09,2598.39,Bloqueado
274,Caio da Mata,752.389.460-74,da-pazvitoria@yahoo.com.br,SC,01/04/1965,41 2359-9361,2025-06-03,3197.65,Ativo
275,Bryan Rodrigues,286.317.049-03,heitor15@gmail.com,MT,09/12/1960,(081) 2377-4055,2024-09-17,3421.05,Inativo
276,Júlia Costa,170813,júlia@,AP,30/08/1961,+55 (061) 0623-7555,2025-01-28,1446.71,Bloqueado
277,Emanuella Dias,265.140.793-34,ana-clara33@bol.com.br,TO,01/03/1978,0800-434-9336,2025-03-18,2566.3,Ativo
278,Noah Gonçalves,452.761.890-30,mouracalebe@yahoo.com.br,AP,25/11/1945,(084) 6159-9609,2025-06-21,2198.68,Ativo
279,Rodrigo Novaes,,da-pazguilherme@hotmail.com,GO,29/08/1971,21 8152 3648,2024-10-20,3708.48,Ativo
280,MARCELO RAMOS,620526,caroline11@bol.com.br,DF,19/12/1963,51 8129 6725,2024-11-30,652.11,Inativo
281,Lucas Gabriel Mendes,584.073.291-50,lsales@aragao.com,AM,30/09/1959,+55 (084) 5905-0889,2024-12-30,3145.11,Inativo
282,Camila Rocha,592.748.106-01,joao-lucascosta@uol.com.br,RO,02/03/1991,,2025-07-02,3619.44,Ativo
283,Pietro Martins,,laisalmeida@gmail.com,Paraná,11/04/1996,+55 61 8522 8447,2025-01-10,911.23,Ativo
284,Lorenzo da Costa,769.815.423-82,acastro@yahoo.com.br,AM,08/02/1956,(081) 6366-2954,2025-02-26,407.88,Inativo
285,Lucca Duarte,413.086.795-48,caldeirastephany@hotmail.com,PR,04/11/2005,81 8935-3387,2024-08-14,4332.84,Inativo
286,Luna Cavalcanti,310418,ana-claraazevedo@yahoo.com.br,RJ,15/09/1951,+55 41 7009-0977,2025-01-19,4859.85,Ativo
287,Igor Farias,839.712.650-30,ealves@ig.com.br,RN,03/12/1968,84 3793 1522,2024-11-26,3473.43,Ativo
288,Ana Beatriz Moreira,,cardosoluiza@fernandes.br,BA,07/05/1952,,2025-01-06,1206.07,Inativo
289,Cauê Aragão,078.421.695-94,zpires@yahoo.com.br,Mato Grosso do Sul,06/05/2007,81 5307-9358,2025-02-09,4479.98,Inativo
290,Emilly Pereira,,laurapeixoto@da.com,PI,15/02/2000,,2025-06-03,2186.21,Ativo
291,Mariane Santos,896.217.504-58,joao-migueldias@bol.com.br,RO,15/08/1993,+55 (081) 2884-5107,2024-08-28,391.94,Ativo
292,Levi Freitas,083.924.715-04,maria-ceciliagomes@yahoo.com.br,RN,26/02/1986,,2025-03-02,3856.28,Inativo
293,Pietro Gomes,793.560.128-30,ufreitas@bol.com.br,PR,21/10/1966,+55 84 6090-4415,2025-09-05,4182.91,Inativo
294,Giovanna Moraes,796.230.418-96,costelajoao-miguel@hotmail.com,São Paulo,19/10/1991,0800 027 9497,2025-08-07,4761.44,Inativo
295,Beatriz Pires,189.035.724-32,epires@yahoo.com.br,AL,02/09/1970,,2025-07-14,1126.99,Ativo
296,Luiz Henrique Alves,125.063.798-86,brunateixeira@gmail.com,PI,11/06/1960,11 0105 0096,2025-10-21,341.07,Bloqueado
297,Laís Sales,405.973.621-06,lda-rocha@yahoo.com.br,GO,10/01/1982,+55 (041) 0999-8038,2025-05-02,2877.94,Bloqueado
298,Isabella Melo,,ana-sophiabarbosa@uol.com.br,AC,25/04/1947,+55 (041) 3783 3601,2024-08-25,4419.45,Ativo
299,Cauã Vieira,649.807.321-78,crezende@hotmail.com,MS,23/05/1965,,2024-08-12,2107.79,Bloqueado
300,Manuela Farias,914.802.637-96,karagao@uol.com.br,MT,10/02/1985,+55 (081) 9321-1449,2025-05-23,2731.7,Inativo
301,Cauê Fogaça,658.219.407-02,barbarajesus@yahoo.com.br,Amazonas,28/11/1960,,2025-02-22,1419.04,Inativo
302,João Miguel da Mota,013.685.429-05,duartemaysa@hotmail.com,AP,08/05/1995,84 2570 7514,2025-05-27,4587.95,Ativo
303,Sofia Cardoso,643.201.795-52,joao-felipeferreira@goncalves.org,SC,16/04/1945,+55 21 2811 6188,2025-03-01,1198.02,Inativo
304,Bernardo Silveira,158.234.097-88,bernardo@,AC,15/02/1983,(081) 7072-7296,2024-11-21,957.4,Inativo
305,Bruna Alves,158896,ncaldeira@hotmail.com,SC,17/07/1996,,2024-12-11,1023.29,Ativo
306,Stella Moura,190.738.526-68,danilo22@gmail.com,AL,19/02/1969,+55 (031) 1026 9354,2024-09-20,572.38,Bloqueado
307,Sr. Diego Moura,354.208.769-65,ana-luizajesus@uol.com.br,SE,11/02/1965,21 1247-6763,2025-05-17,804.37,Inativo
308,Sr. Antônio Costela,256.941.307-07,ssouza@monteiro.com,MT,09/09/1975,(031) 3079-7969,2025-01-28,1131.72,Bloqueado
309,Stella Lopes,036.812.754-08,bryanpeixoto@gmail.com,PB,31/11/1985,31 0611-1216,2024-10-15,4256.77,Bloqueado
310,ANA ARAÚJO,874.396.210-69,agathada-cruz@teixeira.com,SP,10/11/1961,+55 21 3648-2084,2024-09-25,3731.81,Ativo
311,Clara Rezende,962.708.341-04,luiz-felipefogaca@costela.com,DF,19/08/1992,+55 (084) 6088 7240,2024-09-07,76.75,Ativo
312,Milena Cardoso,,gustavo-henrique28@yahoo.com.br,ES,31/11/1985,(061) 8178 8238,2025-05-02,4846.13,Inativo
313,Enrico da Rosa,892.043.167-13,ana-lauraoliveira@bol.com.br,ES,09/10/1972,+55 (041) 0102-9223,2025-06-14,830.03,Ativo
314,Pedro Henrique da Paz,,pedro@,PE,21/12/1954,+55 21 8660 2113,2025-07-11,821.3,Ativo
315,Heitor Viana,561.398.042-05,ana-carolina22@uol.com.br,AM,31/08/1989,,2024-11-14,841.69,Inativo
316,Srta. Bianca Costela,957.238.410-41,clara58@nunes.net,ES,18/10/1972,+55 31 5044 6162,2025-06-02,1421.98,Ativo
317,Ana Carolina Cavalcanti,930.124.865-42,ycardoso@ribeiro.com,SP,31/11/1985,,2025-02-05,3132.95,Inativo
318,Dr. Luiz Felipe Pinto,,marcos-vinicius69@da.br,AL,26/10/1982,+55 (011) 1009-6870,2024-10-28,1999.39,Inativo
319,Raquel Oliveira,541.789.026-01,claricemelo@souza.org,SE,29/09/1981,+55 (021) 4365 3715,2025-10-10,2209.91,Inativo
320,Davi da Mota,803.469.275-10,moreiraraquel@nunes.com,GO,06/11/1997,31 7923 1487,2025-02-15,4854.11,Bloqueado
321,Sr. Luiz Otávio Dias,,da-luzdiogo@da.com,MT,06/03/1952,+55 84 6460 8723,2025-03-24,2872.12,Ativo
322,Lorenzo da Cruz,,mlopes@alves.com,RS,08/12/1955,(031) 6658-5717,2024-08-23,3394.12,Bloqueado
323,Danilo da Rocha,580.793.426-10,eduardacarvalho@yahoo.com.br,SP,23/06/1958,+55 21 1192 8430,2025-10-11,410.28,Bloqueado
324,Luiz Fernando Rocha,954.830.671-93,isabellafogaca@farias.com,TO,12/02/1984,81 8999-6359,2025-03-12,1952.73,Inativo
325,Agatha da Conceição,784.163.925-28,da-costaluiz-fernando@uol.com.br,Ceará,07/06/1959,+55 41 8307 6851,2025-06-23,580.34,Ativo
326,João Gabriel Alves,342.150.987-50,breno08@carvalho.br,PI,30/07/1996,,2025-03-15,2687.45,Inativo
327,Sr. Kaique Gomes,697.015.834-93,brendamendes@ig.com.br,PI,11/07/1962,+55 (011) 4351-4829,2025-03-16,3410.45,Inativo
328,PIETRO AZEVEDO,451.309.726-43,alexandrearagao@ig.com.br,GO,25/09/1997,(041) 7767-0234,2025-08-23,4090.58,Inativo
329,Kevin Duarte,564.980.217-30,yagoda-rosa@ig.com.br,MG,11/08/1963,0500-110-5571,2025-08-08,3874.67,Inativo
330,Vitor Farias,691.843.205-24,rebecarezende@nunes.br,PE,31/01/2007,71 9683 6162,2025-04-04,4338.6,Ativo
331,Cecília da Cunha,658.920.473-00,da-mataleticia@gmail.com,RJ,26/08/1982,+55 41 7410 3723,2025-10-04,979.96,Ativo
332,Sra. Alice Nascimento,538.462.907-00,davi60@yahoo.com.br,BA,11/03/1956,+55 (081) 0450-4964,2024-11-17,3184.34,Ativo
333,Srta. Esther Monteiro,795.103.428-23,poliveira@bol.com.br,BA,07/10/1975,+55 41 8833 0714,2025-04-12,4191.52,Inativo
334,Maria Martins,938.675.120-86,davi-lucasrezende@pereira.net,MG,25/03/1995,0300 843 1162,2024-08-11,3243.95,Bloqueado
335,Pedro Peixoto,173.842.069-87,bernardo36@monteiro.org,RJ,09/05/1958,(071) 5416 6671,2024-08-29,882.54,Ativo
336,Carlos Eduardo Ramos,302.187.596-30,meloluiz-miguel@rocha.br,AL,14/08/1972,+55 84 8094-8636,2024-08-25,2305.81,Ativo
337,Natália Jesus,670.314.928-31,meloana-beatriz@da.net,PE,16/07/1984,11 4400 4929,2024-11-27,1883.66,Bloqueado
338,Sra. Heloísa Ribeiro,756.893.240-00,dcunha@hotmail.com,PE,22/02/1952,+55 (081) 4276-9991,2024-12-26,3287.48,Bloqueado
339,Emanuelly Alves,351.820.964-70,raul46@uol.com.br,SE,27/04/1980,+55 (011) 0302-2807,2025-04-04,3410.16,Bloqueado
340,SR. ENZO GABRIEL DA LUZ,458.167.209-02,da-cruzana-beatriz@gmail.com,PA,14/12/2002,41 1454 5971,2024-11-27,4083.75,Inativo
341,Clara Fernandes,086.437.521-26,peixotolara@bol.com.br,PI,01/08/1958,(031) 8036-6925,2025-03-09,4206.38,Bloqueado
342,Melissa da Rocha,,ualmeida@nogueira.br,SC,11/07/1964,81 0576-2955,2024-10-20,3404.97,Inativo
343,Nina Mendes,378.294.506-92,kpinto@yahoo.com.br,PB,14/06/1964,(071) 0208-1419,2024-11-05,2329.53,Ativo
344,Francisco Campos,587.023.196-59,vsantos@gmail.com,PR,18/11/1975,(031) 4095 5758,2025-06-13,1920.71,Inativo
345,Guilherme Monteiro,765.082.194-30,pireshenrique@da.net,PI,25/03/1951,+55 (084) 9413-9926,2024-09-18,733.26,Bloqueado
346,Nicolas da Paz,,freitasdaniel@gmail.com,PA,29/12/1994,,2025-04-28,1062.72,Ativo
347,Bianca Porto,634.520.719-52,agathaferreira@dias.com,AP,06/10/1951,31 3798 3134,2025-04-06,2397.45,Ativo
348,MARIA LUIZA GONÇALVES,513.289.460-70,maria@,GO,18/09/1945,(031) 5330 5115,2025-08-05,3140.9,Ativo
349,Evelyn Ramos,354.627.019-34,xda-cruz@nunes.com,AC,28/11/1976,,2025-09-09,4743.35,Inativo
350,Lucca Mendes,371.806.942-31,fcarvalho@yahoo.com.br,RO,02/01/1991,+55 81 5910-0753,2025-08-01,958.36,Inativo
351,MARCOS VINICIUS COSTELA,924.836.715-19,kfernandes@araujo.net,Goiás,19/12/1996,,2024-09-08,3964.79,Inativo
352,Daniela da Costa,862.014.397-22,daniela@,RO,30/01/1948,31 6042-6480,2025-09-04,3454.95,Inativo
353,Luana da Cruz,670.459.231-80,maria-julia83@hotmail.com,TO,10/12/1950,,2025-03-08,522.88,Bloqueado
354,Sr. Vitor Gabriel Cavalcanti,036.942.157-43,calebe25@bol.com.br,CE,23/05/1994,,2024-10-04,549.19,Ativo
355,Caio Azevedo,631.975.082-03,vitor-hugolopes@yahoo.com.br,PA,11/07/1969,+55 (011) 0489-3395,2025-03-25,4553.58,Bloqueado
356,Larissa Cardoso,804258,stella00@da.net,AM,29/11/1972,+55 81 7609 7665,2024-11-25,3902.04,Ativo
357,Valentina da Mata,869.712.054-30,ana-beatrizda-paz@hotmail.com,RN,05/10/1963,81 3207 8853,2025-01-09,890.02,Ativo
358,Stella da Luz,280.163.594-42,rodriguesjoao-guilherme@yahoo.com.br,SE,16/01/1985,+55 (061) 5970 9611,2025-10-15,709.2,Bloqueado
359,Marcelo Mendes,247.081.953-97,irocha@cardoso.com,MG,12/10/1963,+55 (061) 2139 7216,2025-06-01,2015.87,Inativo
360,Ana Carolina Nascimento,143.625.780-80,koliveira@das.org,MS,05/06/2002,,2025-01-23,312.06,Ativo
361,Mariana Aragão,197.084.625-94,rodriguesisis@costela.com,MT,11/05/1988,+55 (081) 4366-7685,2025-01-04,4315.63,Bloqueado
362,Heloísa Fernandes,542.198.760-49,bda-cruz@hotmail.com,CE,15/07/2001,(041) 9581 0506,2025-04-14,3528.75,Bloqueado
363,Dr. Matheus Viana,746.920.183-13,rafaelsantos@hotmail.com,GO,08/06/2004,(071) 6407 8209,2025-01-24,3098.83,Inativo
364,Srta. Caroline Nascimento,375.412.098-05,mazevedo@nogueira.br,RS,16/12/2003,+55 31 1892 8675,2025-02-02,291.74,Bloqueado
365,Sra. Gabriela da Mota,051.738.924-04,xda-costa@da.br,GO,22/09/1957,+55 (041) 6720-4362,2025-06-30,1405.22,Bloqueado
366,Beatriz Barros,653.708.491-10,vitoriadas-neves@uol.com.br,DF,16/12/2003,+55 (081) 0205-5494,2025-03-25,2246.4,Ativo
367,Theo Duarte,523037,joaquimmoraes@uol.com.br,SP,31/11/1985,,2025-08-05,3102.95,Inativo
368,Raquel Santos,978.653.124-82,maria-luizarocha@oliveira.com,RN,13/05/1945,(021) 7256 8939,2025-05-23,1673.22,Bloqueado
369,Raquel Pires,109.238.675-03,luiz-fernandoalves@farias.org,AL,22/12/1985,,2025-03-04,3175.63,Inativo
370,Vinicius Nascimento,276.458.091-67,ncorreia@uol.com.br,GO,02/01/1958,(011) 0998-8562,2025-06-05,1286.36,Ativo
371,Ana Júlia Farias,628.074.195-85,sabrina11@rocha.com,PR,11/08/1987,,2024-11-28,4634.6,Bloqueado
372,Caroline Cardoso,956.728.403-29,qramos@gmail.com,RN,29/07/1949,+55 (041) 1045-3157,2025-06-06,261.89,Inativo
373,Dra. Laís Cunha,548.697.103-66,eoliveira@hotmail.com,AM,03/01/1957,71 6936-4177,2025-02-28,1949.28,Bloqueado
374,Maria Fernanda Nunes,430.689.157-75,andrecardoso@da.br,ES,07/09/1957,+55 (061) 5576-4561,2025-04-05,1727.44,Inativo
375,Luna Barros,324.158.607-35,cpinto@bol.com.br,SP,30/03/1978,0500 204 8909,2025-06-18,3565.13,Bloqueado
376,Juan Caldeira,326.104.897-22,rafaelada-paz@yahoo.com.br,RS,24/03/1991,+55 31 2466 5117,2024-09-09,4792.47,Bloqueado
377,Maria Cecília Pires,062.479.831-31,fernandesana-laura@rezende.com,AL,16/07/1976,21 1721-5314,2025-02-21,3377.73,Bloqueado
378,Marina Correia,316.052.749-25,levidias@yahoo.com.br,Sergipe,01/05/1960,11 7944 0552,2024-12-04,3755.92,Ativo
379,Vinicius Araújo,634.721.509-80,isabelly51@uol.com.br,PA,14/12/1955,+55 51 1565 5911,2024-09-07,2273.92,Bloqueado
380,Antônio Lima,897.105.643-66,stellamoraes@da.org,MT,15/02/1962,+55 61 9559-8310,2024-12-31,1452.44,Bloqueado
381,RAQUEL SALES,523.196.047-07,almeidaalana@bol.com.br,RR,02/12/2001,,2025-04-26,1031.37,Inativo
382,Gabrielly Cardoso,201.875.394-05,ana-vitoria15@yahoo.com.br,PB,20/02/1959,31 7405 7534,2025-04-19,4822.16,Inativo
383,Alexia Azevedo,152.936.807-30,emanuelly51@uol.com.br,MG,30/12/1993,,2024-08-18,1335.91,Ativo
384,Ana Luiza Rodrigues,198.307.564-75,duartefelipe@bol.com.br,ES,19/04/1958,81 7321-3097,2025-03-12,4663.26,Bloqueado
385,Milena da Cunha,264.089.735-74,ada-cunha@ig.com.br,ES,03/12/1989,+55 (021) 1715-7377,2025-02-10,2612.62,Bloqueado
386,Sra. Júlia Ferreira,021.563.894-89,araujoraul@gmail.com,PI,15/05/1970,+55 (084) 9640 0321,2024-08-30,4752.54,Bloqueado
387,Srta. Lorena Aragão,319.480.265-89,enzo-gabriel66@bol.com.br,Goiás,05/08/1958,0300 540 5701,2025-02-10,3076.23,Bloqueado
388,Isabella Gomes,,alvespedro-miguel@gmail.com,SC,10/12/1965,,2025-07-01,3625.4,Ativo
389,Luiza Pires,406.782.319-31,meloleandro@bol.com.br,MA,18/04/1997,+55 (031) 6415-8265,2025-06-01,2579.2,Ativo
390,Davi Luiz Almeida,098.316.742-78,davi@,GO,12/11/1987,71 2530 0445,2025-05-04,2132.56,Ativo
391,Diogo da Mota,648.957.231-19,yda-mota@nogueira.net,PB,06/05/1956,,2025-07-25,138.29,Bloqueado
392,Dr. Miguel Souza,,cauesouza@da.com,PI,01/12/1983,+55 (071) 4339-3508,2025-01-23,1308.07,Inativo
393,Sr. João Guilherme Carvalho,812.640.375-62,caiomonteiro@costela.com,PR,31/11/1985,+55 (051) 7643-5637,2024-08-16,3734.84,Ativo
394,Srta. Esther Caldeira,,gabrielmartins@duarte.br,MG,24/11/1993,(011) 8954 3304,2025-02-25,3831.07,Inativo
395,Dr. Theo Oliveira,263917,ccosta@araujo.com,AL,15/04/1968,+55 71 5343-1598,2025-01-05,4801.47,Ativo
396,Sra. Marina Dias,516.284.790-94,daniloduarte@pires.br,CE,11/04/1992,,2025-05-07,724.04,Ativo
397,ARTHUR ALMEIDA,274.638.590-29,leticiapinto@ig.com.br,DF,18/06/1976,+55 (061) 2485 3700,2025-04-10,2075.02,Bloqueado
